Time, TargetPitch, SensorPitch, TargetRoll, SensorRoll, VelM1, VelM2, VelM3
5326.6118,0.0000, 0.0003,0.0000, 0.0002,0.1039, 0.0240, 0.0240
5347.6118,0.0000, 0.0001,0.0000, 0.0006,0.0439, 0.1838, 0.0439
5367.6113,0.0000, -0.0005,0.0000, 0.0009,0.2237, 0.0439, 0.0639
5387.6104,0.0000, -0.0004,0.0000, 0.0009,0.0639, 0.0639, 0.0639
5407.6089,0.0000, -0.0001,0.0000, 0.0007,0.0639, 0.0240, 0.0639
5426.6084,0.0000, -0.0003,0.0000, 0.0008,0.0639, -0.1358, 0.0639
5447.6069,0.0000, -0.0004,0.0000, 0.0009,0.0639, 0.0439, 0.1438
5467.6064,0.0000, -0.0003,0.0000, 0.0006,0.0639, 0.0439, 0.1039
5486.6055,0.0000, -0.0002,0.0000, 0.0003,0.0639, -0.0959, 0.2037
5507.6050,0.0000, -0.0002,0.0000, 0.0002,0.0839, 0.0439, 0.0639
5528.6025,0.0000, -0.0003,0.0000, -0.0002,0.0839, 0.0439, 0.0639
5547.6025,0.0000, -0.0001,0.0000, -0.0004,0.1238, 0.0639, 0.0639
5568.6001,0.0000, -0.0000,0.0000, -0.0002,0.0839, 0.1039, 0.0639
5588.6021,0.0000, 0.0001,0.0000, -0.0003,0.0639, 0.0639, 0.0439
5607.6001,0.0000, 0.0004,0.0000, -0.0005,0.0639, 0.0439, -0.1158
5628.6016,0.0000, 0.0002,0.0000, -0.0005,0.0639, 0.0439, 0.1238
5648.5972,0.0000, 0.0002,0.0000, 0.0001,0.0639, 0.0639, 0.0439
5668.5977,0.0000, 0.0004,0.0000, 0.0004,0.0639, 0.0639, 0.0639
5688.5967,0.0000, 0.0005,0.0000, 0.0002,0.0439, 0.1039, 0.0639
5708.5952,0.0000, 0.0005,0.0000, 0.0003,0.0639, 0.0639, 0.0639
5727.5967,0.0000, 0.0004,0.0000, 0.0002,0.0439, 0.0439, 0.0839
5748.5928,0.0000, 0.0005,0.0000, 0.0001,0.0040, 0.0439, 0.1438
5767.5947,0.0000, 0.0005,0.0000, 0.0001,0.0040, -0.1358, 0.1039
5788.5928,0.0000, 0.0003,0.0000, -0.0002,-0.1158, 0.0439, 0.0639
5807.5903,0.0000, 0.0001,0.0000, -0.0002,0.1638, 0.0439, 0.0639
5828.5889,0.0000, 0.0000,0.0000, -0.0001,0.0439, 0.0639, 0.0639
5847.5889,0.0000, -0.0001,0.0000, -0.0001,0.0639, 0.0639, 0.0639
5868.5894,0.0000, -0.0002,0.0000, -0.0001,0.0639, 0.0639, 0.0439
5889.5889,0.0000, -0.0002,0.0000, -0.0001,0.0639, 0.0839, 0.0439
5908.5864,0.0000, -0.0002,0.0000, -0.0001,0.0639, 0.1438, 0.0240
5929.5859,0.0000, -0.0002,0.0000, -0.0000,0.0639, 0.0639, -0.0160
5948.5854,0.0000, -0.0001,0.0000, 0.0001,0.0639, 0.0639, 0.0439
5969.5854,0.0000, -0.0001,0.0000, 0.0006,0.0639, 0.0639, 0.0439
5989.5850,0.0000, -0.0002,0.0000, 0.0006,0.0839, 0.0639, 0.0639
6008.5820,0.0000, -0.0000,0.0000, 0.0004,0.0839, 0.0639, 0.0639
6029.5820,0.0000, 0.0000,0.0000, 0.0005,0.1039, 0.0439, 0.0639
6048.5801,0.0000, 0.0001,0.0000, 0.0003,-0.0559, 0.0639, 0.0639
6069.5830,0.0000, 0.0003,0.0000, 0.0003,0.0639, 0.0639, 0.1438
6088.5796,0.0000, 0.0004,0.0000, 0.0002,0.0439, 0.0639, 0.1638
6109.5796,0.0000, 0.0004,0.0000, -0.0000,0.0639, 0.0439, 0.0639
6128.5791,0.0000, 0.0003,0.0000, -0.0003,0.0639, 0.0439, 0.0639
