Time, TargetAxialTrunk, SensorPitch, TargetFrontalTrunk, SensorRoll, VelM1, VelM2, VelM3
5287.6187,20.0000, 0.0062,-12.0000, 0.0032,-0.2157, 0.0639, 0.1238
5307.6182,20.0000, 0.0061,-12.0000, 0.0031,-0.0759, 0.0639, 0.0439
5327.6172,20.0000, 0.0056,-12.0000, 0.0030,0.1438, 0.0639, 0.0639
5347.6152,20.0000, 0.0048,-12.0000, 0.0028,0.0439, 0.0639, 0.0639
5367.6157,20.0000, 0.0044,-12.0000, 0.0024,0.0639, 0.0639, 0.0639
5387.6147,20.0000, 0.0045,-12.0000, 0.0026,0.0639, 0.0639, 0.0839
5406.6157,20.0000, 0.0045,-12.0000, 0.0025,0.0639, 0.0639, 0.3036
5427.6118,20.0000, 0.0045,-12.0000, 0.0023,0.0639, 0.1039, 0.1238
5447.6123,20.0000, 0.0044,-12.0000, 0.0025,0.0639, -0.0160, 0.1039
5467.6113,20.0000, 0.0044,-12.0000, 0.0028,0.0639, 0.0639, 0.2037
5487.6104,20.0000, 0.0046,-12.0000, 0.0029,0.0639, 0.0639, 0.1438
5507.6074,20.0000, 0.0045,-12.0000, 0.0027,0.0639, 0.0639, 0.0839
5527.6084,20.0000, 0.0044,-12.0000, 0.0029,0.0639, 0.0439, 0.0639
5547.6064,20.0000, 0.0045,-12.0000, 0.0031,0.0639, 0.0639, 0.0639
5567.6069,20.0000, 0.0044,-12.0000, 0.0029,0.0639, 0.0439, 0.0639
5588.6123,20.0000, 0.0044,-12.0000, 0.0032,0.0639, 0.0040, 0.0639
5608.6045,20.0000, 0.0045,-12.0000, 0.0034,0.0639, -0.2357, 0.0040
5628.6035,20.0000, 0.0046,-12.0000, 0.0031,0.0639, -0.0360, 0.0439
5648.6001,20.0000, 0.0045,-12.0000, 0.0023,0.0439, 0.0439, 0.0639
5668.6016,20.0000, 0.0046,-12.0000, 0.0022,0.0439, 0.0639, 0.0639
5688.6025,20.0000, 0.0049,-12.0000, 0.0024,0.0240, 0.0639, 0.1838
5708.5986,20.0000, 0.0049,-12.0000, 0.0020,0.0240, 0.0639, 0.1039
5728.5977,20.0000, 0.0048,-12.0000, 0.0022,-0.1758, 0.0639, 0.2037
5748.5981,20.0000, 0.0048,-12.0000, 0.0023,-0.0559, 0.0639, 0.1039
5768.5981,20.0000, 0.0037,-12.0000, 0.0015,0.0439, 0.0639, 0.0639
5788.5957,20.0000, 0.0033,-12.0000, 0.0015,0.0639, 0.0639, 0.0639
5808.5947,20.0000, 0.0036,-12.0000, 0.0019,0.0639, 0.0639, 0.0439
5828.5947,20.0000, 0.0033,-12.0000, 0.0014,0.0639, -0.0360, 0.0040
5848.5991,20.0000, 0.0035,-12.0000, 0.0016,0.0639, 0.0639, 0.0439
5868.5923,20.0000, 0.0035,-12.0000, 0.0021,-0.0959, 0.0639, 0.0639
5888.5918,20.0000, 0.0036,-12.0000, 0.0018,0.0639, 0.0639, 0.2437
5908.5908,20.0000, 0.0035,-12.0000, 0.0017,0.0639, 0.0639, 0.1238
5928.5903,20.0000, 0.0034,-12.0000, 0.0018,0.0639, 0.0639, 0.1838
5948.5889,20.0000, 0.0035,-12.0000, 0.0019,0.0639, 0.0639, 0.0639
5968.5894,20.0000, 0.0035,-12.0000, 0.0018,0.0639, 0.0639, 0.0639
